GameID,Minute,PlayerIn,PlayerOut,Team
2313768,46,Doualla,Pablo Ganet,Äquatorialguinea
2313768,60,Rubén Belima,Kike Seno,Äquatorialguinea
2313768,90,Ivan Bolado,Ibán Salvador,Äquatorialguinea
2313768,60,Fabrice NGuessi,Césaire Gandzé,Kongo
2313768,65,Ladislas Douniama,Férébory Doré,Kongo
2313768,78,Dominique Malonga,Arnold Bouka Moutou,Kongo
2313769,66,Aristide Bancé,Jonathan Zongo,Burkina Faso
2313769,77,Préjuce Nakoulma,Djakaridja Koné,Burkina Faso
2313769,63,Guélor Kanga,Didier Ndong,Gabun
2313769,83,Samson Mbingui,Levy Madinda,Gabun
2313769,87,Johan Lengoualama,Malick Evouna,Gabun
2313773,71,Juvenal,Ibán Salvador,Äquatorialguinea
2313773,80,Ivan Bolado,Kike Seno,Äquatorialguinea
2313773,83,Raúl Fabiani,Balboa,Äquatorialguinea
2313773,80,Préjuce Nakoulma,Jonathan Pitroipa,Burkina Faso
2313772,55,Guélor Kanga,Didier Ndong,Gabun
2313772,84,Samson Mbingui,Levy Madinda,Gabun
2313772,88,Johan Lengoualama,Frédéric Bulot,Gabun
2313772,74,Fabrice NGuessi,Césaire Gandzé,Kongo
2313772,75,Chris Malonga,Férébory Doré,Kongo
2313772,86,Francis NGanga,Arnold Bouka Moutou,Kongo
2313770,69,Didier Ndong,André Biyogo Poko,Gabun
2313770,76,Romaric Rogombé,Guélor Kanga,Gabun
2313770,82,Johan Lengoualama,Johann Obiang,Gabun
2313770,67,Ibán Salvador,Kike Seno,Äquatorialguinea
2313770,75,Juvenal,Raúl Fabiani,Äquatorialguinea
2313770,88,Rubén Darío,Emilio NSue,Äquatorialguinea
2313771,63,Ladislas Douniama,Thievy Bifouma,Kongo
2313771,75,Fabrice NGuessi,Férébory Doré,Kongo
2313771,90,Césaire Gandzé,Francis Litsingi,Kongo
2313771,58,Bertrand Traoré,Préjuce Nakoulma,Burkina Faso
2313771,59,Aristide Bancé,Issa Gouo,Burkina Faso
2313771,73,Issiaka Ouédraogo,Abdou Traoré,Burkina Faso
2313774,67,Evans Kangwa,Emmanuel Mayuka,Sambia
2313774,74,Mukuka Mulenga,Ronald Kampamba,Sambia
2313774,86,Christopher Munthali,Nathan Sinkala,Sambia
2313774,63,Cedrick Mabwati,Ndombe Mubele,DR Kongo
2313774,64,Junior Kabananga,Hervé Kage,DR Kongo
2313775,82,Youssef Msakni,Wahbi Khazri,Tunesien
2313775,83,Adam Rejaibi,Ahmed Akaïchi,Tunesien
2313775,87,Houcine Ragued,Jamel Saihi,Tunesien
2313775,69,Júlio Tavares,Djaniny,Kapverdische Inseln
2313775,74,Ryan Mendes,Carlitos,Kapverdische Inseln
2313775,84,Odaïr Fortes,Kuca,Kapverdische Inseln
2313779,70,Jackson Mwanza,Emmanuel Mayuka,Sambia
2313779,88,Mukuka Mulenga,Evans Kangwa,Sambia
2313779,66,Mohamed Ali Moncer,Wahbi Khazri,Tunesien
2313779,76,Ferjani Sassi,Jamel Saihi,Tunesien
2313779,80,Hamza Younès,Ahmed Akaïchi,Tunesien
2313778,59,Héldon,Kuca,Kapverdische Inseln
2313778,71,Odaïr Fortes,Ryan Mendes,Kapverdische Inseln
2313778,79,Platini,Júlio Tavares,Kapverdische Inseln
2313778,23,Nelson Munganga,Youssuf Mulumbu,DR Kongo
2313778,63,Jeremy Bokila,Yannick Bolasie,DR Kongo
2313778,86,Ndombe Mubele,Lema Mabidi,DR Kongo
2313776,57,Djaniny,Ryan Mendes,Kapverdische Inseln
2313776,74,Odaïr Fortes,Toni Varela,Kapverdische Inseln
2313776,78,Kuca,Carlitos,Kapverdische Inseln
2313776,57,Donashano Malama,Christopher Munthali,Sambia
2313776,72,Patrick Ngoma,Lubambo Musonda,Sambia
2313776,83,Mukuka Mulenga,Given Singuluma,Sambia
2313777,60,Jeremy Bokila,Cedrick Mabwati,DR Kongo
2313777,78,Junior Kabananga,Ndombe Mubele,DR Kongo
2313777,87,Gabriel Zakuani,Cédric Mongongu,DR Kongo
2313777,74,Hamza Younès,Ahmed Akaïchi,Tunesien
2313777,77,Mohamed Ali Moncer,Wahbi Khazri,Tunesien
2313777,87,Stéphane Nater,Houcine Ragued,Tunesien
2313780,68,Mubarak Wakaso,Christian Atsu,Ghana
2313780,83,Afriyie Acquah,Mohammed Rabiu,Ghana
2313780,88,David Accam,André Ayew,Ghana
2313780,46,Lamine Gassama,Papy Djilobodji,Sénégal
2313780,80,Moussa Sow,Dame NDoye,Sénégal
2313780,85,Henri Saivet,Pape Diop,Sénégal
2313781,60,Ishak Belfodil,Riyad Mahrez,Algerien
2313781,64,Saphir Taïder,Mehdi Lacen,Algerien
2313781,90,El Arbi Soudani,Yacine Brahimi,Algerien
2313781,29,Siyabonga Nhlapo,Rivaldo Coetzee,Südafrika
2313781,79,Bongani Ndulula,Tokelo Rantie,Südafrika
2313781,85,Mandla Masango,Sibusiso Vilakazi,Südafrika
2313785,55,Mubarak Wakaso,Afriyie Acquah,Ghana
2313785,78,Mahatma Otoo,Jordan Ayew,Ghana
2313785,84,Solomon Asanté,André Ayew,Ghana
2313785,56,Islam Slimani,Ishak Belfodil,Algerien
2313785,71,Riyad Mahrez,Mehdi Lacen,Algerien
2313785,87,Foued Kadir,Yacine Brahimi,Algerien
2313784,30,Ayanda Gcaba,Thulani Hlatshwayo,Südafrika
2313784,67,Bernard Parker,Thuso Phala,Südafrika
2313784,72,Reneilwe Letsholonyane,Oupa Manyisa,Südafrika
2313784,80,Dame NDoye,Moussa Sow,Sénégal
2313784,84,Cheikhou Kouyaté,Alfred NDiaye,Sénégal
2313784,90,Henri Saivet,Pape Diop,Sénégal
2313782,58,Sibusiso Vilakazi,Thuso Phala,Südafrika
2313782,74,Reneilwe Letsholonyane,Tokelo Rantie,Südafrika
2313782,85,Bernard Parker,Bongani Ndulula,Südafrika
2313782,36,John Boye,Daniel Amartey,Ghana
2313782,70,Emmanuel Agyemang-Badu,Afriyie Acquah,Ghana
2313782,70,Kwesi Appiah,Jordan Ayew,Ghana
2313783,29,Pape Souaré,Cheikh MBengue,Sénégal
2313783,54,Papiss Demba Cissé,Pape Diop,Sénégal
2313783,66,Dame NDoye,Sadio Mané,Sénégal
2313783,71,Mehdi Lacen,Yacine Brahimi,Algerien
2313783,80,Ishak Belfodil,El Arbi Soudani,Algerien
2313783,90,Ahmed Kashi,Riyad Mahrez,Algerien
2313786,65,Seydou Doumbia,Salomon Kalou,Elfenbeinküste
2313786,65,Siaka Tiéné,Serey Dié,Elfenbeinküste
2313786,86,Cheick Doukouré,Yaya Touré,Elfenbeinküste
2313786,71,Abdoul Camara,Mohamed Yattara,Guinea
2313787,80,Tongo Doumbia,Mamoutou NDiaye,Mali
2313787,86,Modibo Maïga,Mustapha Yatabaré,Mali
2313787,90,Abdou Traoré,Sambou Yatabaré,Mali
2313787,17,Franck Kom,Eyong Enoh,Kamerun
2313787,78,Franck Etoundi,Franck Kom,Kamerun
2313791,38,Max Gradel,Ismaël Diomandé,Elfenbeinküste
2313791,83,Salomon Kalou,Wilfried Kanon,Elfenbeinküste
2313791,84,Junior Tallo,Wilfried Bony,Elfenbeinküste
2313791,72,Germain Berthé,Soumbeïla Diakité,Mali
2313791,78,Tongo Doumbia,Bakary Sako,Mali
2313791,90,Modibo Maïga,Mustapha Yatabaré,Mali
2313790,61,Jérôme Guihoata,Ambroise Oyongo,Kamerun
2313790,77,Franck Etoundi,Vincent Aboubakar,Kamerun
2313790,81,Franck Kom,Raoul Loé,Kamerun
2313790,45,Abdoulayé Cissé,Florentin Pogba,Guinea
2313790,66,Naby Keïta,Seydouba Soumah,Guinea
2313790,90,François Kamano,Ibrahima Traoré,Guinea
2313788,46,Vincent Aboubakar,Edgar Salli,Kamerun
2313788,55,Léonard Kweuke,Franck Etoundi,Kamerun
2313788,67,Clinton NJie,Benjamin Moukandjo,Kamerun
2313788,28,Diarrassouba Viera,Eric Bailly,Elfenbeinküste
2313788,60,Junior Tallo,Seydou Doumbia,Elfenbeinküste
2313788,82,Cheick Doukouré,Yaya Touré,Elfenbeinküste
2313789,57,Djibril Paye,Issiaga Sylla,Guinea
2313789,62,Seydouba Soumah,Ibrahima Traoré,Guinea
2313789,84,Abdoul Camara,Kévin Constant,Guinea
2313789,72,Bakary Sako,Abdoulaye Diaby,Mali
2313789,84,Sambou Yatabaré,Mustapha Yatabaré,Mali
2313789,90,Abdou Traoré,Mamoutou NDiaye,Mali
2313795,75,Dominique Malonga,Férébory Doré,Kongo
2313795,84,Césaire Gandzé,Francis Litsingi,Kongo
2313795,84,Fabrice NGuessi,Arnold Bouka Moutou,Kongo
2313795,50,Joël Kimwaki,Gabriel Zakuani,DR Kongo
2313795,67,Neeskens Kebano,Cedrick Mabwati,DR Kongo
2313795,89,Nelson Munganga,Cédric Makiadi,DR Kongo
2313794,85,Mohamed Ali Moncer,Wahbi Khazri,Tunesien
2313794,85,Amine Chermiti,Ahmed Akaïchi,Tunesien
2313794,104,Youssef Msakni,Mohamed Ali Yaâkoubi,Tunesien
2313794,61,Ibán Salvador,Raúl Fabiani,Äquatorialguinea
2313794,80,Ivan Bolado,Randy,Äquatorialguinea
2313794,86,Rubén Belima,Sipo,Äquatorialguinea
2313797,79,Frank Acheampong,Christian Atsu,Ghana
2313797,86,Mohammed Rabiu,Afriyie Acquah,Ghana
2313797,45,Mohamed Yattara,Idrissa Sylla,Guinea
2313797,56,Naby Keïta,Kévin Constant,Guinea
2313797,81,François Kamano,Abdoul Camara,Guinea
2313796,67,Cheick Doukouré,Siaka Tiéné,Elfenbeinküste
2313796,90,Junior Tallo,Wilfried Bony,Elfenbeinküste
2313796,73,Islam Slimani,Riyad Mahrez,Algerien
2313796,73,Ishak Belfodil,,Algerien
2313799,60,Junior Kabananga,Dieumerci Mbokani,DR Kongo
2313799,69,Neeskens Kebano,Cedrick Mabwati,DR Kongo
2313799,79,Ndombe Mubele,Cédric Makiadi,DR Kongo
2313799,62,Salomon Kalou,Max Gradel,Elfenbeinküste
2313799,72,Diarrassouba Viera,Siaka Tiéné,Elfenbeinküste
2313799,90,Lacina Traoré,Wilfried Bony,Elfenbeinküste
2313798,77,Emmanuel Agyemang-Badu,Mubarak Wakaso,Ghana
2313798,82,Frank Acheampong,André Ayew,Ghana
2313798,58,Raúl Fabiani,Dani Evuy,Äquatorialguinea
2313798,74,Sipo,Ibán Salvador,Äquatorialguinea
2313793,48,Dieumerci Mbokani,Hervé Kage,DR Kongo
2313793,72,Lema Mabidi,Cédric Makiadi,DR Kongo
2313793,74,Junior Kabananga,Jeremy Bokila,DR Kongo
2313793,46,Doualla,Iván Zarandona,Äquatorialguinea
2313793,47,Miguel Ángel,Kike Seno,Äquatorialguinea
2313793,85,Raúl Fabiani,Rubén Belima,Äquatorialguinea
2313792,67,Seydou Doumbia,Max Gradel,Elfenbeinküste
2313792,115,Salomon Kalou,Siaka Tiéné,Elfenbeinküste
2313792,120,Junior Tallo,Gervinho,Elfenbeinküste
2313792,99,Jordan Ayew,Kwesi Appiah,Ghana
2313792,116,Frank Acheampong,Christian Atsu,Ghana
2313792,120,Emmanuel Agyemang-Badu,Asamoah Gyan,Ghana
