GameID,League,Season,Date,HomeTeam,AwayTeam,Result
8382660,braseriea,2016-2017,07.08.2017,Avaí FC,Santos FC,0:0
8382669,braseriea,2016-2017,12.08.2017,Atlético GO,Coritiba FC,1:0
8382668,braseriea,2016-2017,13.08.2017,EC Vitória BA,Avaí FC,0:1
8382664,braseriea,2016-2017,13.08.2017,São Paulo FC,Cruzeiro EC,3:2
8382662,braseriea,2016-2017,13.08.2017,Vasco da Gama,SE Palmeiras,1:1
8382665,braseriea,2016-2017,13.08.2017,Atlético Mineiro,Flamengo RJ,2:0
8382667,braseriea,2016-2017,13.08.2017,Sport Club Recife,Ponte Preta,0:0
8382661,braseriea,2016-2017,14.08.2017,Botafogo RJ,Grêmio Porto Alegre,1:0
8382666,braseriea,2016-2017,14.08.2017,Atlético Paranaense,EC Bahia,4:1
8382663,braseriea,2016-2017,15.08.2017,Santos FC,Fluminense RJ,0:0
8382670,braseriea,2016-2017,24.08.2017,Chapecoense,Corinthians SP,0:1
8382674,braseriea,2016-2017,19.08.2017,Corinthians SP,EC Vitória BA,0:1
8382672,braseriea,2016-2017,20.08.2017,Flamengo RJ,Atlético GO,2:0
8382677,braseriea,2016-2017,20.08.2017,Grêmio Porto Alegre,Atlético Paranaense,0:0
8382675,braseriea,2016-2017,20.08.2017,Cruzeiro EC,Sport Club Recife,2:0
8382678,braseriea,2016-2017,20.08.2017,EC Bahia,Vasco da Gama,3:0
8382679,braseriea,2016-2017,20.08.2017,Ponte Preta,Botafogo RJ,2:1
8382680,braseriea,2016-2017,20.08.2017,Avaí FC,São Paulo FC,1:1
8382673,braseriea,2016-2017,21.08.2017,SE Palmeiras,Chapecoense,0:2
8382676,braseriea,2016-2017,21.08.2017,Coritiba FC,Santos FC,0:0
8382671,braseriea,2016-2017,22.08.2017,Fluminense RJ,Atlético Mineiro,2:1
8382681,braseriea,2016-2017,26.08.2017,Fluminense RJ,Vasco da Gama,0:1
8382684,braseriea,2016-2017,27.08.2017,Corinthians SP,Atlético GO,0:1
8382682,braseriea,2016-2017,27.08.2017,Flamengo RJ,Atlético Paranaense,2:0
8382683,braseriea,2016-2017,27.08.2017,SE Palmeiras,São Paulo FC,4:2
8382688,braseriea,2016-2017,27.08.2017,EC Bahia,Botafogo RJ,1:2
8382689,braseriea,2016-2017,27.08.2017,Ponte Preta,Atlético Mineiro,1:2
8382685,braseriea,2016-2017,28.08.2017,Cruzeiro EC,Santos FC,1:1
8382690,braseriea,2016-2017,28.08.2017,Avaí FC,Chapecoense,1:0
8382686,braseriea,2016-2017,29.08.2017,Coritiba FC,EC Vitória BA,0:1
8382687,braseriea,2016-2017,02.09.2017,Grêmio Porto Alegre,Sport Club Recife,5:0
8382695,braseriea,2016-2017,09.09.2017,Atlético Mineiro,SE Palmeiras,1:1
8382692,braseriea,2016-2017,09.09.2017,Vasco da Gama,Grêmio Porto Alegre,1:0
8382694,braseriea,2016-2017,10.09.2017,São Paulo FC,Ponte Preta,2:2
8382696,braseriea,2016-2017,10.09.2017,Atlético Paranaense,Coritiba FC,1:1
8382693,braseriea,2016-2017,10.09.2017,Santos FC,Corinthians SP,2:0
8382697,braseriea,2016-2017,10.09.2017,Sport Club Recife,Avaí FC,0:1
8382698,braseriea,2016-2017,10.09.2017,EC Vitória BA,Fluminense RJ,2:2
8382691,braseriea,2016-2017,11.09.2017,Botafogo RJ,Flamengo RJ,2:0
8382700,braseriea,2016-2017,11.09.2017,Chapecoense,Cruzeiro EC,1:2
8382699,braseriea,2016-2017,12.09.2017,Atlético GO,EC Bahia,1:1
8382701,braseriea,2016-2017,17.09.2017,Botafogo RJ,Santos FC,2:0
8382709,braseriea,2016-2017,17.09.2017,Ponte Preta,Atlético GO,1:3
8382710,braseriea,2016-2017,17.09.2017,Avaí FC,Atlético Mineiro,1:1
8382702,braseriea,2016-2017,17.09.2017,Flamengo RJ,Sport Club Recife,2:0
8382704,braseriea,2016-2017,17.09.2017,Corinthians SP,Vasco da Gama,1:0
8382706,braseriea,2016-2017,17.09.2017,Atlético Paranaense,Fluminense RJ,3:1
8382707,braseriea,2016-2017,17.09.2017,Grêmio Porto Alegre,Chapecoense,0:1
8382708,braseriea,2016-2017,17.09.2017,EC Vitória BA,São Paulo FC,1:2
8382705,braseriea,2016-2017,18.09.2017,Cruzeiro EC,EC Bahia,1:0
8382703,braseriea,2016-2017,19.09.2017,SE Palmeiras,Coritiba FC,1:0
8382712,braseriea,2016-2017,24.09.2017,Flamengo RJ,Avaí FC,1:1
8382713,braseriea,2016-2017,24.09.2017,Santos FC,Atlético Paranaense,1:0
8382714,braseriea,2016-2017,24.09.2017,São Paulo FC,Corinthians SP,1:1
8382711,braseriea,2016-2017,24.09.2017,Fluminense RJ,SE Palmeiras,0:1
8382716,braseriea,2016-2017,24.09.2017,Coritiba FC,Botafogo RJ,2:3
8382719,braseriea,2016-2017,24.09.2017,Atlético GO,Cruzeiro EC,1:2
8382720,braseriea,2016-2017,24.09.2017,Chapecoense,Ponte Preta,1:0
8382715,braseriea,2016-2017,25.09.2017,Atlético Mineiro,EC Vitória BA,1:3
8382718,braseriea,2016-2017,25.09.2017,EC Bahia,Grêmio Porto Alegre,1:0
8382717,braseriea,2016-2017,26.09.2017,Sport Club Recife,Vasco da Gama,1:1
8382722,braseriea,2016-2017,30.09.2017,Vasco da Gama,Chapecoense,1:1
8382728,braseriea,2016-2017,30.09.2017,EC Bahia,Coritiba FC,1:1
8382723,braseriea,2016-2017,01.10.2017,SE Palmeiras,Santos FC,0:1
8382721,braseriea,2016-2017,01.10.2017,Botafogo RJ,EC Vitória BA,2:3
8382724,braseriea,2016-2017,01.10.2017,São Paulo FC,Sport Club Recife,1:0
8382725,braseriea,2016-2017,01.10.2017,Cruzeiro EC,Corinthians SP,1:1
8382727,braseriea,2016-2017,01.10.2017,Grêmio Porto Alegre,Fluminense RJ,1:0
8382730,braseriea,2016-2017,01.10.2017,Avaí FC,Atlético GO,0:2
8382726,braseriea,2016-2017,02.10.2017,Atlético Paranaense,Atlético Mineiro,0:2
8382729,braseriea,2016-2017,03.10.2017,Ponte Preta,Flamengo RJ,1:0
8382731,braseriea,2016-2017,12.10.2017,Botafogo RJ,Chapecoense,2:1
8382736,braseriea,2016-2017,12.10.2017,Atlético Paranaense,Atlético GO,2:2
8382734,braseriea,2016-2017,12.10.2017,Corinthians SP,Coritiba FC,3:1
8382735,braseriea,2016-2017,12.10.2017,Atlético Mineiro,São Paulo FC,1:0
8382737,braseriea,2016-2017,12.10.2017,Grêmio Porto Alegre,Cruzeiro EC,0:1
8382740,braseriea,2016-2017,12.10.2017,Avaí FC,Vasco da Gama,1:2
8382732,braseriea,2016-2017,12.10.2017,Flamengo RJ,Fluminense RJ,1:1
8382738,braseriea,2016-2017,12.10.2017,EC Vitória BA,Sport Club Recife,1:2
8382739,braseriea,2016-2017,12.10.2017,Ponte Preta,Santos FC,1:1
8382733,braseriea,2016-2017,13.10.2017,SE Palmeiras,EC Bahia,2:2
8382745,braseriea,2016-2017,07.10.2017,Cruzeiro EC,Ponte Preta,2:1
8382742,braseriea,2016-2017,15.10.2017,Vasco da Gama,Botafogo RJ,1:0
8382744,braseriea,2016-2017,15.10.2017,São Paulo FC,Atlético Paranaense,2:1
8382741,braseriea,2016-2017,15.10.2017,Fluminense RJ,Avaí FC,1:0
8382747,braseriea,2016-2017,15.10.2017,Sport Club Recife,Atlético Mineiro,1:1
8382749,braseriea,2016-2017,15.10.2017,Atlético GO,SE Palmeiras,1:3
8382750,braseriea,2016-2017,15.10.2017,Chapecoense,Flamengo RJ,0:1
8382746,braseriea,2016-2017,15.10.2017,Coritiba FC,Grêmio Porto Alegre,0:1
8382748,braseriea,2016-2017,15.10.2017,EC Bahia,Corinthians SP,2:0
8382743,braseriea,2016-2017,17.10.2017,Santos FC,EC Vitória BA,2:2
8382756,braseriea,2016-2017,18.10.2017,Coritiba FC,Cruzeiro EC,1:0
8382759,braseriea,2016-2017,18.10.2017,Atlético GO,Vasco da Gama,0:1
8382755,braseriea,2016-2017,19.10.2017,Atlético Mineiro,Chapecoense,2:3
8382751,braseriea,2016-2017,19.10.2017,Fluminense RJ,São Paulo FC,3:1
8382754,braseriea,2016-2017,19.10.2017,Corinthians SP,Grêmio Porto Alegre,0:0
8382760,braseriea,2016-2017,19.10.2017,Avaí FC,Botafogo RJ,1:1
8382753,braseriea,2016-2017,20.10.2017,SE Palmeiras,Ponte Preta,2:0
8382758,braseriea,2016-2017,20.10.2017,EC Vitória BA,Atlético Paranaense,2:3
8382752,braseriea,2016-2017,20.10.2017,Flamengo RJ,EC Bahia,4:1
8382757,braseriea,2016-2017,20.10.2017,Sport Club Recife,Santos FC,1:1
8382762,braseriea,2016-2017,21.10.2017,Vasco da Gama,Coritiba FC,1:1
8382763,braseriea,2016-2017,22.10.2017,Santos FC,Atlético GO,1:0
8382764,braseriea,2016-2017,22.10.2017,São Paulo FC,Flamengo RJ,2:0
8382765,braseriea,2016-2017,22.10.2017,Cruzeiro EC,Atlético Mineiro,1:3
8382766,braseriea,2016-2017,22.10.2017,Atlético Paranaense,Sport Club Recife,2:1
8382767,braseriea,2016-2017,22.10.2017,Grêmio Porto Alegre,SE Palmeiras,1:3
8382768,braseriea,2016-2017,22.10.2017,EC Bahia,EC Vitória BA,2:1
8382769,braseriea,2016-2017,22.10.2017,Ponte Preta,Avaí FC,1:2
8382770,braseriea,2016-2017,22.10.2017,Chapecoense,Fluminense RJ,2:0
8382761,braseriea,2016-2017,24.10.2017,Botafogo RJ,Corinthians SP,2:1
8382774,braseriea,2016-2017,28.10.2017,São Paulo FC,Santos FC,2:1
8382772,braseriea,2016-2017,28.10.2017,Flamengo RJ,Vasco da Gama,0:0
8382776,braseriea,2016-2017,29.10.2017,Atlético Paranaense,Chapecoense,0:0
8382771,braseriea,2016-2017,29.10.2017,Fluminense RJ,EC Bahia,1:1
8382775,braseriea,2016-2017,29.10.2017,Atlético Mineiro,Botafogo RJ,0:0
8382779,braseriea,2016-2017,29.10.2017,Ponte Preta,Corinthians SP,1:0
8382777,braseriea,2016-2017,29.10.2017,Sport Club Recife,Coritiba FC,3:4
8382778,braseriea,2016-2017,29.10.2017,EC Vitória BA,Atlético GO,1:1
8382780,braseriea,2016-2017,29.10.2017,Avaí FC,Grêmio Porto Alegre,2:2
8382773,braseriea,2016-2017,30.10.2017,SE Palmeiras,Cruzeiro EC,2:2
8382783,braseriea,2016-2017,04.11.2017,Santos FC,Atlético Mineiro,3:1
8382781,braseriea,2016-2017,04.11.2017,Botafogo RJ,Fluminense RJ,1:2
8382789,braseriea,2016-2017,04.11.2017,Atlético GO,São Paulo FC,0:1
8382786,braseriea,2016-2017,05.11.2017,Coritiba FC,Avaí FC,4:0
8382784,braseriea,2016-2017,05.11.2017,Corinthians SP,SE Palmeiras,3:2
8382785,braseriea,2016-2017,05.11.2017,Cruzeiro EC,Atlético Paranaense,1:0
8382787,braseriea,2016-2017,05.11.2017,Grêmio Porto Alegre,Flamengo RJ,3:1
8382788,braseriea,2016-2017,05.11.2017,EC Bahia,Ponte Preta,2:0
8382782,braseriea,2016-2017,05.11.2017,Vasco da Gama,EC Vitória BA,1:1
8382790,braseriea,2016-2017,05.11.2017,Chapecoense,Sport Club Recife,1:1
8382799,braseriea,2016-2017,08.11.2017,Ponte Preta,Grêmio Porto Alegre,0:1
8382800,braseriea,2016-2017,08.11.2017,Avaí FC,EC Bahia,1:2
8382796,braseriea,2016-2017,09.11.2017,Atlético Paranaense,Corinthians SP,0:1
8382797,braseriea,2016-2017,09.11.2017,Sport Club Recife,Botafogo RJ,1:2
8382792,braseriea,2016-2017,09.11.2017,Flamengo RJ,Cruzeiro EC,2:0
8382793,braseriea,2016-2017,09.11.2017,Santos FC,Vasco da Gama,1:2
8382798,braseriea,2016-2017,09.11.2017,EC Vitória BA,SE Palmeiras,3:1
8382794,braseriea,2016-2017,09.11.2017,São Paulo FC,Chapecoense,2:2
8382795,braseriea,2016-2017,09.11.2017,Atlético Mineiro,Atlético GO,3:2
8382791,braseriea,2016-2017,10.11.2017,Fluminense RJ,Coritiba FC,2:2
8382801,braseriea,2016-2017,11.11.2017,Botafogo RJ,Atlético Paranaense,0:1
8382804,braseriea,2016-2017,11.11.2017,Corinthians SP,Avaí FC,1:0
8382802,braseriea,2016-2017,12.11.2017,Vasco da Gama,São Paulo FC,1:1
8382803,braseriea,2016-2017,12.11.2017,SE Palmeiras,Flamengo RJ,2:0
8382807,braseriea,2016-2017,12.11.2017,Grêmio Porto Alegre,EC Vitória BA,1:1
8382809,braseriea,2016-2017,12.11.2017,Atlético GO,Sport Club Recife,2:0
8382808,braseriea,2016-2017,12.11.2017,EC Bahia,Atlético Mineiro,2:2
8382805,braseriea,2016-2017,12.11.2017,Cruzeiro EC,Fluminense RJ,3:1
8382806,braseriea,2016-2017,12.11.2017,Coritiba FC,Ponte Preta,1:1
8382810,braseriea,2016-2017,13.11.2017,Chapecoense,Santos FC,2:0
8382819,braseriea,2016-2017,15.11.2017,Ponte Preta,Atlético Paranaense,2:1
8382815,braseriea,2016-2017,15.11.2017,Cruzeiro EC,Avaí FC,2:2
8382817,braseriea,2016-2017,15.11.2017,Grêmio Porto Alegre,São Paulo FC,1:0
8382812,braseriea,2016-2017,16.11.2017,Vasco da Gama,Atlético Mineiro,1:1
8382814,braseriea,2016-2017,16.11.2017,Corinthians SP,Fluminense RJ,3:1
8382811,braseriea,2016-2017,16.11.2017,Botafogo RJ,Atlético GO,1:2
8382813,braseriea,2016-2017,16.11.2017,SE Palmeiras,Sport Club Recife,5:1
8382820,braseriea,2016-2017,16.11.2017,Chapecoense,EC Vitória BA,2:1
8382816,braseriea,2016-2017,17.11.2017,Coritiba FC,Flamengo RJ,1:0
8382818,braseriea,2016-2017,17.11.2017,EC Bahia,Santos FC,3:1
8382822,braseriea,2016-2017,19.11.2017,Flamengo RJ,Corinthians SP,3:0
8382824,braseriea,2016-2017,19.11.2017,São Paulo FC,Botafogo RJ,0:0
8382827,braseriea,2016-2017,19.11.2017,Sport Club Recife,EC Bahia,1:0
8382828,braseriea,2016-2017,19.11.2017,EC Vitória BA,Cruzeiro EC,1:1
8382829,braseriea,2016-2017,19.11.2017,Atlético GO,Chapecoense,1:1
8382823,braseriea,2016-2017,19.11.2017,Santos FC,Grêmio Porto Alegre,1:0
8382825,braseriea,2016-2017,19.11.2017,Atlético Mineiro,Coritiba FC,3:0
8382826,braseriea,2016-2017,19.11.2017,Atlético Paranaense,Vasco da Gama,3:1
8382821,braseriea,2016-2017,20.11.2017,Fluminense RJ,Ponte Preta,2:0
8382830,braseriea,2016-2017,20.11.2017,Avaí FC,SE Palmeiras,2:1
8382831,braseriea,2016-2017,25.11.2017,Fluminense RJ,Sport Club Recife,1:2
8382834,braseriea,2016-2017,26.11.2017,Corinthians SP,Atlético Mineiro,2:2
8382835,braseriea,2016-2017,26.11.2017,Cruzeiro EC,Vasco da Gama,0:1
8382836,braseriea,2016-2017,26.11.2017,Coritiba FC,São Paulo FC,1:2
8382837,braseriea,2016-2017,26.11.2017,Grêmio Porto Alegre,Atlético GO,1:1
8382839,braseriea,2016-2017,26.11.2017,Ponte Preta,EC Vitória BA,2:3
8382840,braseriea,2016-2017,26.11.2017,Avaí FC,Atlético Paranaense,1:0
8382832,braseriea,2016-2017,26.11.2017,Flamengo RJ,Santos FC,1:2
8382838,braseriea,2016-2017,26.11.2017,EC Bahia,Chapecoense,0:1
8382833,braseriea,2016-2017,27.11.2017,SE Palmeiras,Botafogo RJ,2:0
8382841,braseriea,2016-2017,03.12.2017,Botafogo RJ,Cruzeiro EC,2:2
8382842,braseriea,2016-2017,03.12.2017,Vasco da Gama,Ponte Preta,2:1
8382843,braseriea,2016-2017,03.12.2017,Santos FC,Avaí FC,1:1
8382844,braseriea,2016-2017,03.12.2017,São Paulo FC,EC Bahia,1:1
8382845,braseriea,2016-2017,03.12.2017,Atlético Mineiro,Grêmio Porto Alegre,4:3
8382846,braseriea,2016-2017,03.12.2017,Atlético Paranaense,SE Palmeiras,3:0
8382847,braseriea,2016-2017,03.12.2017,Sport Club Recife,Corinthians SP,1:0
8382848,braseriea,2016-2017,03.12.2017,EC Vitória BA,Flamengo RJ,1:2
8382849,braseriea,2016-2017,03.12.2017,Atlético GO,Fluminense RJ,1:1
8382850,braseriea,2016-2017,03.12.2017,Chapecoense,Coritiba FC,2:1
